make,model,series,available_in_IT,display_name,slug
Nissan,280 ZX,,True,Nissan 280 ZX,nissan-280-zx
Nissan,300 ZX,,True,Nissan 300 ZX,nissan-300-zx
Nissan,Almera,,True,Nissan Almera,nissan-almera
Nissan,Almera Tino,,True,Nissan Almera Tino,nissan-almera-tino
Nissan,Bluebird,,True,Nissan Bluebird,nissan-bluebird
Nissan,Cabstar,,True,Nissan Cabstar,nissan-cabstar
Nissan,Cargo,,True,Nissan Cargo,nissan-cargo
Nissan,Cherry,,True,Nissan Cherry,nissan-cherry
Nissan,Cube,,True,Nissan Cube,nissan-cube-1079
Nissan,e-NV200,,True,Nissan e-NV200,nissan-e-nv200
Nissan,Evalia,,True,Nissan Evalia,nissan-evalia
Nissan,Frontier,,True,Nissan Frontier,nissan-frontier
Nissan,Interstar,,True,Nissan Interstar,nissan-interstar
Nissan,Juke,,True,Nissan Juke,nissan-juke-1049
Nissan,Kubistar,,True,Nissan Kubistar,nissan-kubistar
Nissan,Laurel,,True,Nissan Laurel,nissan-laurel
Nissan,Leaf,,True,Nissan Leaf,nissan-leaf-1052
Nissan,Micra,,True,Nissan Micra,nissan-micra
Nissan,Navara,,True,Nissan Navara,nissan-navara
Nissan,Note,,True,Nissan Note,nissan-note
Nissan,NP 300,,True,Nissan NP 300,nissan-np-300
Nissan,NV250,,True,Nissan NV250,nissan-nv250
Nissan,NV300,,True,Nissan NV300,nissan-nv300
Nissan,NV400,,True,Nissan NV400,nissan-nv400
Nissan,Patrol,,True,Nissan Patrol,nissan-patrol
Nissan,PickUp,,True,Nissan PickUp,nissan-pickup
Nissan,Pixo,,True,Nissan Pixo,nissan-pixo
Nissan,Prairie,,True,Nissan Prairie,nissan-prairie
Nissan,Primastar,,True,Nissan Primastar,nissan-primastar
Nissan,Primera,,True,Nissan Primera,nissan-primera
Nissan,Pulsar,,True,Nissan Pulsar,nissan-pulsar
Nissan,Qashqai,,True,Nissan Qashqai,nissan-qashqai
Nissan,Qashqai+2,,True,Nissan Qashqai+2,nissan-qashqai+2
Nissan,Serena,,True,Nissan Serena,nissan-serena
Nissan,Silvia,,True,Nissan Silvia,nissan-silvia
Nissan,Skyline,,True,Nissan Skyline,nissan-skyline
Nissan,Sunny,,True,Nissan Sunny,nissan-sunny
Nissan,Terrano,,True,Nissan Terrano,nissan-terrano
Nissan,Tiida,,True,Nissan Tiida,nissan-tiida
Nissan,Titan,,True,Nissan Titan,nissan-titan
Nissan,Trade,,True,Nissan Trade,nissan-trade
Nissan,Urvan,,True,Nissan Urvan,nissan-urvan
Nissan,Vanette,,True,Nissan Vanette,nissan-vanette
Nissan,X-Trail,,True,Nissan X-Trail,nissan-x-trail
Oldsmobile,Delta 88,,True,Oldsmobile Delta 88,oldsmobile-delta-88
Oldsmobile,Supreme,,True,Oldsmobile Supreme,oldsmobile-supreme
Opel,Adam,,True,Opel Adam,opel-adam
Opel,Agila,,True,Opel Agila,opel-agila
Opel,Ampera,,True,Opel Ampera,opel-ampera
Opel,Ampera-e,,True,Opel Ampera-e,opel-ampera-e
Opel,Antara,,True,Opel Antara,opel-antara
Opel,Arena,,True,Opel Arena,opel-arena
Opel,Ascona,,True,Opel Ascona,opel-ascona
Opel,Calibra,,True,Opel Calibra,opel-calibra
Opel,Combo,,True,Opel Combo,opel-combo
Opel,Commodore,,True,Opel Commodore,opel-commodore
Opel,Corsa,,True,Opel Corsa,opel-corsa
Opel,Crossland X,,True,Opel Crossland X,opel-crossland-x
Opel,Diplomat,,True,Opel Diplomat,opel-diplomat
Opel,Frontera,,True,Opel Frontera,opel-frontera
Opel,Grandland X,,True,Opel Grandland X,opel-grandland-x
Opel,Insignia,,True,Opel Insignia,opel-insignia
Opel,Insignia CT,,True,Opel Insignia CT,opel-insignia-ct
Opel,Kadett,,True,Opel Kadett,opel-kadett
Opel,Karl,,True,Opel Karl,opel-karl
Opel,Manta,,True,Opel Manta,opel-manta
Opel,Meriva,,True,Opel Meriva,opel-meriva
Opel,Mokka,,True,Opel Mokka,opel-mokka
Opel,Mokka X,,True,Opel Mokka X,opel-mokka-x
Opel,Monza,,True,Opel Monza,opel-monza
Opel,Movano,,True,Opel Movano,opel-movano
Opel,Omega,,True,Opel Omega,opel-omega
Opel,Pick Up Sportscap,,True,Opel Pick Up Sportscap,opel-pick-up-sportscap
Opel,Rekord,,True,Opel Rekord,opel-rekord
Opel,Senator,,True,Opel Senator,opel-senator
Opel,Signum,,True,Opel Signum,opel-signum
Opel,Sintra,,True,Opel Sintra,opel-sintra
Opel,Speedster,,True,Opel Speedster,opel-speedster
Opel,Tigra,,True,Opel Tigra,opel-tigra
Opel,Vectra,,True,Opel Vectra,opel-vectra
Opel,Vivaro,,True,Opel Vivaro,opel-vivaro
Opel,Zafira,,True,Opel Zafira,opel-zafira
Opel,Zafira Life,,True,Opel Zafira Life,opel-zafira-life
Opel,Zafira Tourer,,True,Opel Zafira Tourer,opel-zafira-tourer
Pagani,Huayra,,True,Pagani Huayra,pagani-huayra
Pagani,Zonda,,True,Pagani Zonda,pagani-zonda
Peugeot,1007,,True,Peugeot 1007,peugeot-1007
Peugeot,104,,True,Peugeot 104,peugeot-104
Peugeot,106,,True,Peugeot 106,peugeot-106
Peugeot,107,,True,Peugeot 107,peugeot-107
Peugeot,108,,True,Peugeot 108,peugeot-108
Peugeot,2008,,True,Peugeot 2008,peugeot-2008
Peugeot,204,,True,Peugeot 204,peugeot-204
Peugeot,205,,True,Peugeot 205,peugeot-205
Peugeot,206,,True,Peugeot 206,peugeot-206
Peugeot,207,,True,Peugeot 207,peugeot-207
Peugeot,3008,,True,Peugeot 3008,peugeot-3008
Peugeot,301,,True,Peugeot 301,peugeot-301
Peugeot,304,,True,Peugeot 304,peugeot-304
Peugeot,305,,True,Peugeot 305,peugeot-305
Peugeot,306,,True,Peugeot 306,peugeot-306
Peugeot,307,,True,Peugeot 307,peugeot-307
Peugeot,309,,True,Peugeot 309,peugeot-309
Peugeot,4007,,True,Peugeot 4007,peugeot-4007
Peugeot,4008,,True,Peugeot 4008,peugeot-4008
Peugeot,404,,True,Peugeot 404,peugeot-404
Peugeot,405,,True,Peugeot 405,peugeot-405
Peugeot,406,,True,Peugeot 406,peugeot-406
Peugeot,407,,True,Peugeot 407,peugeot-407
Peugeot,5008,,True,Peugeot 5008,peugeot-5008
Peugeot,504,,True,Peugeot 504,peugeot-504
Peugeot,505,,True,Peugeot 505,peugeot-505
Peugeot,508,,True,Peugeot 508,peugeot-508
Peugeot,604,,True,Peugeot 604,peugeot-604
Peugeot,605,,True,Peugeot 605,peugeot-605
Peugeot,607,,True,Peugeot 607,peugeot-607
Peugeot,806,,True,Peugeot 806,peugeot-806
Peugeot,807,,True,Peugeot 807,peugeot-807
Peugeot,Bipper,,True,Peugeot Bipper,peugeot-bipper
Peugeot,Bipper Tepee,,True,Peugeot Bipper Tepee,peugeot-bipper-tepee
Peugeot,Boxer,,True,Peugeot Boxer,peugeot-boxer
Peugeot,Expert,,True,Peugeot Expert,peugeot-expert
Peugeot,Expert Tepee,,True,Peugeot Expert Tepee,peugeot-expert-tepee
Peugeot,iOn,,True,Peugeot iOn,peugeot-ion
Peugeot,J5,,True,Peugeot J5,peugeot-j5
Peugeot,Partner,,True,Peugeot Partner,peugeot-partner
Peugeot,Partner Tepee,,True,Peugeot Partner Tepee,peugeot-partner-tepee
Peugeot,RCZ,,True,Peugeot RCZ,peugeot-rcz
Peugeot,Rifter,,True,Peugeot Rifter,peugeot-rifter
Peugeot,TePee,,True,Peugeot TePee,peugeot-tepee
Peugeot,Traveller,,True,Peugeot Traveller,peugeot-traveller
Piaggio,APE,,True,Piaggio APE,piaggio-ape
Piaggio,APE TM,,True,Piaggio APE TM,piaggio-ape-tm
Piaggio,Porter,,True,Piaggio Porter,piaggio-porter
Pontiac,6000,,True,Pontiac 6000,pontiac-6000
Pontiac,Fiero,,True,Pontiac Fiero,pontiac-fiero
Pontiac,Grand-Am,,True,Pontiac Grand-Am,pontiac-grand-am-1115
Pontiac,Grand-Prix,,True,Pontiac Grand-Prix,pontiac-grand-prix-1116
Pontiac,Targa,,True,Pontiac Targa,pontiac-targa
Pontiac,Trans Am,,True,Pontiac Trans Am,pontiac-trans-am
Porsche,356,,True,Porsche 356,porsche-356
Porsche,912,,True,Porsche 912,porsche-912
Porsche,914,,True,Porsche 914,porsche-914
Porsche,918,,True,Porsche 918,porsche-918
Porsche,924,,True,Porsche 924,porsche-924
Porsche,944,,True,Porsche 944,porsche-944
Porsche,959,,True,Porsche 959,porsche-959
Porsche,962,,True,Porsche 962,porsche-962
Porsche,911,Series 911,True,Porsche Series 911 911,porsche-series-911-911
Porsche,930,Series 911,True,Porsche Series 911 930,porsche-series-911-930
Porsche,964,Series 911,True,Porsche Series 911 964,porsche-series-911-964
Porsche,991,Series 911,True,Porsche Series 911 991,porsche-series-911-991
Porsche,992,Series 911,True,Porsche Series 911 992,porsche-series-911-992
Porsche,993,Series 911,True,Porsche Series 911 993,porsche-series-911-993
Porsche,996,Series 911,True,Porsche Series 911 996,porsche-series-911-996
Porsche,997,Series 911,True,Porsche Series 911 997,porsche-series-911-997
Proton,300 Serie,,True,Proton 300 Serie,proton-300-serie
Proton,400 Serie,,True,Proton 400 Serie,proton-400-serie
Renault,Alaskan,,True,Renault Alaskan,renault-alaskan
Renault,Alpine A110,,True,Renault Alpine A110,renault-alpine-a110
Renault,Alpine A310,,True,Renault Alpine A310,renault-alpine-a310
Renault,Alpine V6,,True,Renault Alpine V6,renault-alpine-v6
Renault,Avantime,,True,Renault Avantime,renault-avantime
Renault,Captur,,True,Renault Captur,renault-captur
Renault,Clio,,True,Renault Clio,renault-clio
Renault,Espace,,True,Renault Espace,renault-espace
Renault,Fluence,,True,Renault Fluence,renault-fluence
Renault,Fuego,,True,Renault Fuego,renault-fuego
Renault,Grand Espace,,True,Renault Grand Espace,renault-grand-espace
Renault,Grand Modus,,True,Renault Grand Modus,renault-grand-modus
Renault,Grand Scenic,,True,Renault Grand Scenic,renault-grand-scenic
Renault,Kadjar,,True,Renault Kadjar,renault-kadjar
Renault,Kangoo,,True,Renault Kangoo,renault-kangoo
Renault,Koleos,,True,Renault Koleos,renault-koleos
Renault,Laguna,,True,Renault Laguna,renault-laguna
Renault,Latitude,,True,Renault Latitude,renault-latitude
Renault,Mascott,,True,Renault Mascott,renault-mascott
Renault,Master,,True,Renault Master,renault-master
Renault,Megane,,True,Renault Megane,renault-megane
Renault,Modus,,True,Renault Modus,renault-modus
Renault,P 1400,,True,Renault P 1400,renault-p-1400
Renault,R 11,,True,Renault R 11,renault-r-11
Renault,R 14,,True,Renault R 14,renault-r-14
Renault,R 18,,True,Renault R 18,renault-r-18
Renault,R 19,,True,Renault R 19,renault-r-19
Renault,R 20,,True,Renault R 20,renault-r-20
Renault,R 21,,True,Renault R 21,renault-r-21
Renault,R 25,,True,Renault R 25,renault-r-25
Renault,R 30,,True,Renault R 30,renault-r-30
Renault,R 4,,True,Renault R 4,renault-r-4
Renault,R 5,,True,Renault R 5,renault-r-5
Renault,R 6,,True,Renault R 6,renault-r-6
Renault,R 9,,True,Renault R 9,renault-r-9
Renault,Rapid,,True,Renault Rapid,renault-rapid
Renault,Safrane,,True,Renault Safrane,renault-safrane
Renault,Scenic,,True,Renault Scenic,renault-scenic
Renault,Talisman,,True,Renault Talisman,renault-talisman
Renault,Trafic,,True,Renault Trafic,renault-trafic
Renault,Twingo,,True,Renault Twingo,renault-twingo
Renault,Twizy,,True,Renault Twizy,renault-twizy
Renault,Vel Satis,,True,Renault Vel Satis,renault-vel-satis
Renault,Wind,,True,Renault Wind,renault-wind
Renault,ZOE,,True,Renault ZOE,renault-zoe
Rolls-Royce,Corniche,,True,Rolls-Royce Corniche,rolls-royce-corniche
Rolls-Royce,Park Ward,,True,Rolls-Royce Park Ward,rolls-royce-park-ward
Rolls-Royce,Silver Cloud,,True,Rolls-Royce Silver Cloud,rolls-royce-silver-cloud
Rolls-Royce,Silver Dawn,,True,Rolls-Royce Silver Dawn,rolls-royce-silver-dawn
Rolls-Royce,Silver Seraph,,True,Rolls-Royce Silver Seraph,rolls-royce-silver-seraph
Rolls-Royce,Silver Shadow,,True,Rolls-Royce Silver Shadow,rolls-royce-silver-shadow
Rolls-Royce,Silver Spirit,,True,Rolls-Royce Silver Spirit,rolls-royce-silver-spirit
Rolls-Royce,Silver Spur,,True,Rolls-Royce Silver Spur,rolls-royce-silver-spur
Rover,114,,True,Rover 114,rover-114
Rover,115,,True,Rover 115,rover-115
Rover,213,,True,Rover 213,rover-213
Rover,214,,True,Rover 214,rover-214
Rover,216,,True,Rover 216,rover-216
Rover,218,,True,Rover 218,rover-218
Rover,25,,True,Rover 25,rover-25
Rover,414,,True,Rover 414,rover-414
Rover,45,,True,Rover 45,rover-45
Rover,618,,True,Rover 618,rover-618
Rover,620,,True,Rover 620,rover-620
Rover,623,,True,Rover 623,rover-623
Rover,75,,True,Rover 75,rover-75
Rover,800,,True,Rover 800,rover-800
Rover,820,,True,Rover 820,rover-820
Rover,825,,True,Rover 825,rover-825
Rover,827,,True,Rover 827,rover-827
Rover,City Rover,,True,Rover City Rover,rover-city-rover
Rover,SD,,True,Rover SD,rover-sd
Rover,Streetwise,,True,Rover Streetwise,rover-streetwise
Saab,96,,True,Saab 96,saab-96
Saab,99,,True,Saab 99,saab-99
Seat,Alhambra,,True,Seat Alhambra,seat-alhambra
Seat,Altea,,True,Seat Altea,seat-altea
Seat,Arosa,,True,Seat Arosa,seat-arosa
Seat,Cordoba,,True,Seat Cordoba,seat-cordoba
Seat,Exeo,,True,Seat Exeo,seat-exeo
Seat,Inca,,True,Seat Inca,seat-inca
Seat,Leon,,True,Seat Leon,seat-leon
Seat,Malaga,,True,Seat Malaga,seat-malaga
Seat,Marbella,,True,Seat Marbella,seat-marbella
Seat,Mii,,True,Seat Mii,seat-mii
Seat,Tarraco,,True,Seat Tarraco,seat-tarraco
Seat,Terra,,True,Seat Terra,seat-terra
Seat,Toledo,,True,Seat Toledo,seat-toledo
Skoda,105,,True,Skoda 105,skoda-105
Skoda,120,,True,Skoda 120,skoda-120
Skoda,135,,True,Skoda 135,skoda-135
Skoda,Citigo,,True,Skoda Citigo,skoda-citigo
Skoda,Fabia,,True,Skoda Fabia,skoda-fabia
Skoda,Favorit,,True,Skoda Favorit,skoda-favorit
Skoda,Felicia,,True,Skoda Felicia,skoda-felicia
Skoda,Forman,,True,Skoda Forman,skoda-forman
Skoda,Kamiq,,True,Skoda Kamiq,skoda-kamiq
Skoda,Karoq,,True,Skoda Karoq,skoda-karoq
Skoda,Kodiaq,,True,Skoda Kodiaq,skoda-kodiaq
Skoda,Octavia,,True,Skoda Octavia,skoda-octavia
Skoda,Praktik,,True,Skoda Praktik,skoda-praktik
Skoda,Roomster,,True,Skoda Roomster,skoda-roomster
Skoda,Scala,,True,Skoda Scala,skoda-scala
Skoda,Superb,,True,Skoda Superb,skoda-superb
Skoda,Yeti,,True,Skoda Yeti,skoda-yeti
Smart,Crossblade,,True,Smart Crossblade,smart-crossblade
Smart,ForFour,,True,Smart ForFour,smart-forfour
Smart,ForTwo,,True,Smart ForTwo,smart-fortwo-1349
Spyker,C8 AILERON,,True,Spyker C8 AILERON,spyker-c8-aileron
Spyker,C8 DOUBLE 12 S,,True,Spyker C8 DOUBLE 12 S,spyker-c8-double-12-s
Spyker,C8 LAVIOLETTE SWB,,True,Spyker C8 LAVIOLETTE SWB,spyker-c8-laviolette-swb
Spyker,C8 SPYDER SWB,,True,Spyker C8 SPYDER SWB,spyker-c8-spyder-swb
Ssangyong,Actyon,,True,Ssangyong Actyon,ssangyong-actyon
Ssangyong,Family,,True,Ssangyong Family,ssangyong-family
Ssangyong,Kyron,,True,Ssangyong Kyron,ssangyong-kyron
Ssangyong,MUSSO,,True,Ssangyong MUSSO,ssangyong-musso
Ssangyong,REXTON,,True,Ssangyong REXTON,ssangyong-rexton
Ssangyong,Rodius,,True,Ssangyong Rodius,ssangyong-rodius
Ssangyong,Tivoli,,True,Ssangyong Tivoli,ssangyong-tivoli
Ssangyong,XLV,,True,Ssangyong XLV,ssangyong-xlv
Subaru,Levorg,,True,Subaru Levorg,subaru-levorg
Subaru,Libero,,True,Subaru Libero,subaru-libero
Subaru,Trezia,,True,Subaru Trezia,subaru-trezia
Subaru,Vivio,,True,Subaru Vivio,subaru-vivio
Subaru,WRX STI,,True,Subaru WRX STI,subaru-wrx-sti
Subaru,XT,,True,Subaru XT,subaru-xt
Subaru,XV,,True,Subaru XV,subaru-xv
Suzuki,Alto,,True,Suzuki Alto,suzuki-alto
Suzuki,Baleno,,True,Suzuki Baleno,suzuki-baleno
Suzuki,Cappuccino,,True,Suzuki Cappuccino,suzuki-cappuccino
Suzuki,Carry,,True,Suzuki Carry,suzuki-carry
Suzuki,Celerio,,True,Suzuki Celerio,suzuki-celerio
Suzuki,Ignis,,True,Suzuki Ignis,suzuki-ignis
Suzuki,iK-2,,True,Suzuki iK-2,suzuki-ik-2
Suzuki,Jimny,,True,Suzuki Jimny,suzuki-jimny
Suzuki,Liana,,True,Suzuki Liana,suzuki-liana
Suzuki,LJ,,True,Suzuki LJ,suzuki-lj
Suzuki,SJ Samurai,,True,Suzuki SJ Samurai,suzuki-sj-samurai
Suzuki,Splash,,True,Suzuki Splash,suzuki-splash
Suzuki,Super-Carry,,True,Suzuki Super-Carry,suzuki-super-carry
Suzuki,SX4 S-Cross,,True,Suzuki SX4 S-Cross,suzuki-sx4-s-cross
Suzuki,Wagon R+,,True,Suzuki Wagon R+,suzuki-wagon-r+
Talbot,Horizon,,True,Talbot Horizon,talbot-horizon
Talbot,Samba,,True,Talbot Samba,talbot-samba
Tata,Indica,,True,Tata Indica,tata-indica
Tata,Indigo,,True,Tata Indigo,tata-indigo
Tata,Nano,,True,Tata Nano,tata-nano
Tata,Sumo,,True,Tata Sumo,tata-sumo
Tata,Telcoline,,True,Tata Telcoline,tata-telcoline
Tata,Telcosport,,True,Tata Telcosport,tata-telcosport
Tata,Xenon,,True,Tata Xenon,tata-xenon
Toyota,4-Runner,,True,Toyota 4-Runner,toyota-4-runner
Toyota,Alphard,,True,Toyota Alphard,toyota-alphard
Toyota,Auris,,True,Toyota Auris,toyota-auris
Toyota,Auris Touring Sports,,True,Toyota Auris Touring Sports,toyota-auris-touring-sports
Toyota,Avensis,,True,Toyota Avensis,toyota-avensis
Toyota,Avensis Verso,,True,Toyota Avensis Verso,toyota-avensis-verso
Toyota,Aygo,,True,Toyota Aygo,toyota-aygo
Toyota,Carina,,True,Toyota Carina,toyota-carina
Toyota,Corolla Verso,,True,Toyota Corolla Verso,toyota-corolla-verso
Toyota,Dyna,,True,Toyota Dyna,toyota-dyna
Toyota,FCV,,True,Toyota FCV,toyota-fcv
Toyota,FJ,,True,Toyota FJ,toyota-fj
Toyota,Fortuner,,True,Toyota Fortuner,toyota-fortuner
Toyota,GT86,,True,Toyota GT86,toyota-gt86
Toyota,Hiace,,True,Toyota Hiace,toyota-hiace
Toyota,Hilux,,True,Toyota Hilux,toyota-hilux
Toyota,IQ,,True,Toyota IQ,toyota-iq
Toyota,Lite-Ace,,True,Toyota Lite-Ace,toyota-lite-ace
Toyota,MR 2,,True,Toyota MR 2,toyota-mr-2
Toyota,Picnic,,True,Toyota Picnic,toyota-picnic
Toyota,Prius+,,True,Toyota Prius+,toyota-prius+
Toyota,Proace (Verso),,True,Toyota Proace (Verso),toyota-proace-(verso)
Toyota,RAV 4,,True,Toyota RAV 4,toyota-rav-4
Toyota,Starlet,,True,Toyota Starlet,toyota-starlet
Toyota,Tacoma,,True,Toyota Tacoma,toyota-tacoma
Toyota,Tundra,,True,Toyota Tundra,toyota-tundra
Toyota,Urban Cruiser,,True,Toyota Urban Cruiser,toyota-urban-cruiser
Toyota,Verso,,True,Toyota Verso,toyota-verso
Toyota,Verso-S,,True,Toyota Verso-S,toyota-verso-s
Trabant,601,,True,Trabant 601,trabant-601
Triumph,Dolomite,,True,Triumph Dolomite,triumph-dolomite
Triumph,Moss,,True,Triumph Moss,triumph-moss
Triumph,Spitfire,,True,Triumph Spitfire,triumph-spitfire
Triumph,TR3,,True,Triumph TR3,triumph-tr3
Triumph,TR4,,True,Triumph TR4,triumph-tr4
Triumph,TR5,,True,Triumph TR5,triumph-tr5
Triumph,TR6,,True,Triumph TR6,triumph-tr6
Triumph,TR7,,True,Triumph TR7,triumph-tr7
Triumph,TR8,,True,Triumph TR8,triumph-tr8
TVR,Chimaera,,True,TVR Chimaera,tvr-chimaera
TVR,Griffith,,True,TVR Griffith,tvr-griffith
TVR,Tuscan,,True,TVR Tuscan,tvr-tuscan
Volkswagen,181,,True,Volkswagen 181,volkswagen-181
Volkswagen,Amarok,,True,Volkswagen Amarok,volkswagen-amarok
Volkswagen,Bora,,True,Volkswagen Bora,volkswagen-bora
Volkswagen,Buggy,,True,Volkswagen Buggy,volkswagen-buggy
Volkswagen,Caddy,,True,Volkswagen Caddy,volkswagen-caddy
Volkswagen,Crafter,,True,Volkswagen Crafter,volkswagen-crafter
Volkswagen,Golf,Golf,True,Volkswagen Golf Golf,volkswagen-golf-golf
Volkswagen,Golf Plus,Golf,True,Volkswagen Golf Golf Plus,volkswagen-golf-golf-plus
Volkswagen,Golf Sportsvan,Golf,True,Volkswagen Golf Golf Sportsvan,volkswagen-golf-golf-sportsvan
Volkswagen,Iltis,,True,Volkswagen Iltis,volkswagen-iltis
Volkswagen,Karmann Ghia,,True,Volkswagen Karmann Ghia,volkswagen-karmann-ghia
Volkswagen,LT,,True,Volkswagen LT,volkswagen-lt
Volkswagen,Lupo,,True,Volkswagen Lupo,volkswagen-lupo
Volkswagen,Passat,Passat,True,Volkswagen Passat Passat,volkswagen-passat-passat
Volkswagen,Passat Alltrack,Passat,True,Volkswagen Passat Passat Alltrack,volkswagen-passat-passat-alltrack
Volkswagen,Passat CC,Passat,True,Volkswagen Passat Passat CC,volkswagen-passat-passat-cc
Volkswagen,Passat Variant,Passat,True,Volkswagen Passat Passat Variant,volkswagen-passat-passat-variant
Volkswagen,Polo,,True,Volkswagen Polo,volkswagen-polo
Volkswagen,Santana,,True,Volkswagen Santana,volkswagen-santana
Volkswagen,Scirocco,,True,Volkswagen Scirocco,volkswagen-scirocco
Volkswagen,Sharan,,True,Volkswagen Sharan,volkswagen-sharan
Volkswagen,T1,,True,Volkswagen T1,volkswagen-t1
Volkswagen,T2,,True,Volkswagen T2,volkswagen-t2
Volkswagen,T3 Caravelle,T3,True,Volkswagen T3 T3 Caravelle,volkswagen-t3-t3-caravelle
Volkswagen,T3 Kombi,T3,True,Volkswagen T3 T3 Kombi,volkswagen-t3-t3-kombi
Volkswagen,T3 Multivan,T3,True,Volkswagen T3 T3 Multivan,volkswagen-t3-t3-multivan
Volkswagen,T3 other,T3,True,Volkswagen T3 T3 other,volkswagen-t3-t3-other
Volkswagen,T4 California,T4,True,Volkswagen T4 T4 California,volkswagen-t4-t4-california
Volkswagen,T4 Caravelle,T4,True,Volkswagen T4 T4 Caravelle,volkswagen-t4-t4-caravelle
Volkswagen,T4 Kombi,T4,True,Volkswagen T4 T4 Kombi,volkswagen-t4-t4-kombi
Volkswagen,T4 Multivan,T4,True,Volkswagen T4 T4 Multivan,volkswagen-t4-t4-multivan
Volkswagen,T4 other,T4,True,Volkswagen T4 T4 other,volkswagen-t4-t4-other
Volkswagen,T5 California,T5,True,Volkswagen T5 T5 California,volkswagen-t5-t5-california
Volkswagen,T5 Caravelle,T5,True,Volkswagen T5 T5 Caravelle,volkswagen-t5-t5-caravelle
Volkswagen,T5 Kombi,T5,True,Volkswagen T5 T5 Kombi,volkswagen-t5-t5-kombi
Volkswagen,T5 Multivan,T5,True,Volkswagen T5 T5 Multivan,volkswagen-t5-t5-multivan
Volkswagen,T5 other,T5,True,Volkswagen T5 T5 other,volkswagen-t5-t5-other
Volkswagen,T5 Shuttle,T5,True,Volkswagen T5 T5 Shuttle,volkswagen-t5-t5-shuttle
Volkswagen,T5 Transporter,T5,True,Volkswagen T5 T5 Transporter,volkswagen-t5-t5-transporter
Volkswagen,T6 California,T6,True,Volkswagen T6 T6 California,volkswagen-t6-t6-california
Volkswagen,T6 Caravelle,T6,True,Volkswagen T6 T6 Caravelle,volkswagen-t6-t6-caravelle
Volkswagen,T6 Kombi,T6,True,Volkswagen T6 T6 Kombi,volkswagen-t6-t6-kombi
Volkswagen,T6 Multivan,T6,True,Volkswagen T6 T6 Multivan,volkswagen-t6-t6-multivan
Volkswagen,T6 other,T6,True,Volkswagen T6 T6 other,volkswagen-t6-t6-other
Volkswagen,T6 Transporter,T6,True,Volkswagen T6 T6 Transporter,volkswagen-t6-t6-transporter
Volkswagen,Taro,,True,Volkswagen Taro,volkswagen-taro
Volkswagen,T-Cross,,True,Volkswagen T-Cross,volkswagen-t-cross
Volkswagen,Tiguan Allspace,,True,Volkswagen Tiguan Allspace,volkswagen-tiguan-allspace
Volkswagen,Touran,,True,Volkswagen Touran,volkswagen-touran
Volkswagen,T-Roc,,True,Volkswagen T-Roc,volkswagen-t-roc
Volkswagen,up!,,True,Volkswagen up!,volkswagen-up!
Volkswagen,Vento,,True,Volkswagen Vento,volkswagen-vento
Volkswagen,XL1,,True,Volkswagen XL1,volkswagen-xl1
Volvo,244,,True,Volvo 244,volvo-244
Volvo,245,,True,Volvo 245,volvo-245
Volvo,262,,True,Volvo 262,volvo-262
Volvo,264,,True,Volvo 264,volvo-264
Volvo,340,,True,Volvo 340,volvo-340
Volvo,440,,True,Volvo 440,volvo-440
Volvo,460,,True,Volvo 460,volvo-460
Volvo,480,,True,Volvo 480,volvo-480
Volvo,744,,True,Volvo 744,volvo-744
Volvo,745,,True,Volvo 745,volvo-745
Volvo,760,,True,Volvo 760,volvo-760
Volvo,780,,True,Volvo 780,volvo-780
Volvo,855,,True,Volvo 855,volvo-855
Volvo,945,,True,Volvo 945,volvo-945
Volvo,965,,True,Volvo 965,volvo-965
Volvo,Amazon,,True,Volvo Amazon,volvo-amazon
Volvo,Polar,,True,Volvo Polar,volvo-polar
Volvo,S60 Cross Country,,True,Volvo S60 Cross Country,volvo-s60-cross-country
Volvo,V40 Cross Country,,True,Volvo V40 Cross Country,volvo-v40-cross-country
Volvo,V60 Cross Country,,True,Volvo V60 Cross Country,volvo-v60-cross-country
Volvo,V90 Cross Country,,True,Volvo V90 Cross Country,volvo-v90-cross-country
Wartburg,311,,True,Wartburg 311,wartburg-311
Wartburg,353,,True,Wartburg 353,wartburg-353
Wiesmann,MF 25,,True,Wiesmann MF 25,wiesmann-mf-25
Wiesmann,MF 28,,True,Wiesmann MF 28,wiesmann-mf-28
Wiesmann,MF 3,,True,Wiesmann MF 3,wiesmann-mf-3
Wiesmann,MF 30,,True,Wiesmann MF 30,wiesmann-mf-30
Wiesmann,MF 35,,True,Wiesmann MF 35,wiesmann-mf-35
Wiesmann,MF 4,,True,Wiesmann MF 4,wiesmann-mf-4
Wiesmann,MF 5,,True,Wiesmann MF 5,wiesmann-mf-5
